timestamps,TP9,AF7,AF8,TP10,Right AUX
1741723308.929,-90.332,5.371,-34.180,-78.125,0.000
1741723308.933,-47.363,22.461,-14.648,-56.152,0.000
1741723308.937,-43.945,-5.371,-10.742,-51.758,0.000
1741723308.941,-96.191,-41.992,-33.203,-85.449,0.000
1741723308.944,-110.840,0.000,-29.297,-94.727,0.000
1741723308.948,-95.215,-19.043,-25.879,-98.633,0.000
1741723308.952,-80.566,0.977,-31.250,-100.586,0.000
1741723308.956,-104.004,21.484,-30.273,-109.375,0.000
1741723308.960,-159.180,30.273,-34.180,-145.508,0.000
1741723308.964,-158.203,8.789,-40.527,-154.297,0.000
1741723308.968,-121.094,-45.898,-34.180,-138.184,0.000
1741723308.972,-148.438,-32.227,-32.715,-150.879,0.000
1741723308.976,-182.617,-55.176,-29.785,-164.551,0.000
1741723308.980,-181.152,-32.715,-32.227,-165.039,0.000
1741723308.984,-151.855,2.441,-40.527,-156.250,0.000
1741723308.987,-130.371,-9.766,-47.852,-134.766,0.000
1741723308.991,-168.945,-33.691,-59.570,-145.508,0.000
1741723308.995,-158.203,9.277,-34.180,-138.672,0.000
1741723308.999,-95.703,34.668,-12.695,-107.422,0.000
1741723309.003,-101.562,-23.438,-37.598,-110.352,0.000
1741723309.007,-118.652,42.969,-35.645,-117.188,0.000
1741723309.011,-115.723,21.484,-21.973,-107.422,0.000
1741723309.015,-93.750,-9.277,-16.602,-85.938,0.000
1741723309.019,-51.270,66.895,-14.648,-66.406,0.000
1741723309.023,-67.871,-12.695,-32.227,-68.848,0.000
1741723309.027,-104.980,-124.512,-32.715,-80.566,0.000
1741723309.030,-60.059,-20.020,-14.648,-56.641,0.000
1741723309.034,-2.930,32.715,-10.254,-21.484,0.000
1741723309.038,-20.020,-33.691,-18.555,-26.367,0.000
1741723309.042,-55.664,-22.949,-12.695,-33.203,0.000
1741723309.046,-63.965,-45.410,-20.508,-38.086,0.000
1741723309.050,-24.902,-63.965,-34.180,-31.250,0.000
1741723309.054,5.859,36.133,-33.691,-8.789,0.000
1741723309.058,-40.039,-17.578,-44.434,-16.113,0.000
1741723309.062,-47.852,-99.121,-46.875,-22.949,0.000
1741723309.066,20.996,-52.246,-30.273,4.395,0.000
1741723309.070,57.617,-21.484,-12.207,32.715,0.000
1741723309.073,29.297,35.156,-7.812,24.902,0.000
1741723309.077,-20.020,-21.973,-24.414,-3.906,0.000
1741723309.081,-2.930,-63.477,-34.180,0.488,0.000
1741723309.085,45.410,26.855,-23.438,26.855,0.000
1741723309.089,27.344,-31.250,-17.090,24.902,0.000
1741723309.093,-10.254,-89.355,-31.250,4.883,0.000
1741723309.097,-8.789,-36.621,-37.109,4.395,0.000
1741723309.101,41.504,44.922,-6.348,35.156,0.000
1741723309.105,33.691,-14.160,-13.184,24.902,0.000
1741723309.109,-16.113,-78.613,-35.645,-10.254,0.000
1741723309.113,-15.137,-66.895,-28.320,-8.789,0.000
1741723309.116,11.230,-82.031,-29.785,0.977,0.000
1741723309.120,21.484,-23.438,-23.926,11.230,0.000
1741723309.124,-3.418,-30.762,-19.043,11.719,0.000
1741723309.128,-11.230,10.254,-15.625,14.160,0.000
1741723309.132,19.531,47.363,-21.484,24.414,0.000
1741723309.136,32.227,-48.340,-28.320,24.414,0.000
1741723309.140,6.836,-138.672,-17.578,11.719,0.000
1741723309.144,-20.020,-72.754,-7.812,4.395,0.000
1741723309.148,-21.973,-0.977,-19.531,1.465,0.000
1741723309.152,10.742,-45.410,-28.809,10.742,0.000
1741723309.156,9.766,-81.055,-33.203,11.230,0.000
1741723309.159,-25.391,-92.285,-41.504,-3.418,0.000
1741723309.163,-23.438,-45.898,-30.273,0.488,0.000
1741723309.167,34.668,46.387,2.930,37.598,0.000
1741723309.171,53.711,-8.301,18.066,46.387,0.000
1741723309.175,2.441,-68.359,-5.371,13.672,0.000
1741723309.179,-27.832,-116.211,-18.555,3.418,0.000
1741723309.183,15.137,-55.176,-6.836,21.973,0.000
1741723309.187,29.785,72.754,-15.137,20.508,0.000
1741723309.191,-15.137,30.762,-21.973,4.395,0.000
1741723309.195,-38.086,24.902,-21.973,-4.883,0.000
1741723309.199,-14.648,-40.527,-18.555,0.977,0.000
1741723309.202,14.648,-128.418,-17.578,11.719,0.000
1741723309.206,2.441,-52.734,-13.184,9.766,0.000
1741723309.210,-36.621,-49.316,-8.789,0.977,0.000
1741723309.214,-20.020,-56.152,-3.418,9.766,0.000
1741723309.218,23.926,-18.555,0.000,17.090,0.000
1741723309.222,21.484,-2.930,-5.371,16.602,0.000
1741723309.226,-12.207,-4.395,-20.020,-4.883,0.000
1741723309.230,-11.230,-54.199,-28.320,-19.531,0.000
1741723309.234,44.922,-40.527,-12.207,3.906,0.000
1741723309.238,41.992,38.574,-17.578,0.000,0.000
1741723309.241,-2.930,84.473,-27.832,-18.066,0.000
1741723309.245,-35.156,-0.977,-19.043,-23.438,0.000
1741723309.249,-19.531,-117.188,-12.207,-11.230,0.000
1741723309.253,8.301,-56.641,-15.625,3.906,0.000
1741723309.257,-19.043,28.320,-10.742,-3.906,0.000
1741723309.261,-54.199,1.465,-25.391,-19.531,0.000
1741723309.265,-23.926,-5.859,-29.785,-4.395,0.000
1741723309.269,11.230,-10.742,-16.113,13.672,0.000
1741723309.273,-15.625,-1.465,-14.648,-7.324,0.000
1741723309.277,-64.453,-80.566,-26.367,-36.133,0.000
1741723309.281,-56.641,-47.363,-22.461,-31.738,0.000
1741723309.284,-3.906,8.789,0.488,-4.883,0.000
1741723309.288,13.672,66.895,-5.371,4.395,0.000
1741723309.292,-30.762,-30.762,-32.715,-17.090,0.000
1741723309.296,-45.898,-118.652,-36.133,-22.461,0.000
1741723309.300,9.766,67.383,-16.113,5.859,0.000
1741723309.304,20.508,-10.254,-15.625,4.395,0.000
1741723309.308,-27.832,-113.281,-20.996,-16.602,0.000
1741723309.312,-43.945,1.465,-10.254,-21.484,0.000
1741723309.316,-20.020,-4.883,-17.090,-19.531,0.000
1741723309.320,-8.301,-17.578,-32.227,-19.043,0.000
1741723309.324,-24.902,16.113,-39.062,-27.344,0.000
1741723309.327,-49.805,-64.941,-43.945,-31.738,0.000
1741723309.331,-29.785,-59.082,-34.180,-20.508,0.000
1741723309.335,20.996,-3.418,-8.301,7.812,0.000
1741723309.339,19.531,-12.695,-4.883,18.555,0.000
1741723309.343,-30.762,-44.922,-14.648,-6.348,0.000
1741723309.347,-17.090,0.977,-9.277,-10.742,0.000
1741723309.351,33.203,30.273,-12.695,7.812,0.000
1741723309.355,32.227,36.133,-8.789,9.766,0.000
1741723309.359,-14.160,6.836,-9.766,-8.301,0.000
1741723309.363,-31.250,-64.941,-16.113,-17.090,0.000
1741723309.367,3.906,-8.789,-17.578,-7.812,0.000
1741723309.370,35.645,52.734,0.977,17.090,0.000
1741723309.374,22.949,4.883,14.160,19.531,0.000
1741723309.378,-16.113,-51.270,-1.953,-8.301,0.000
1741723309.382,-9.766,-14.648,-9.277,-13.672,0.000
1741723309.386,19.043,24.414,-18.066,-3.906,0.000
1741723309.390,13.672,20.020,-8.301,-3.418,0.000
1741723309.394,-27.344,-20.020,-14.160,-21.973,0.000
1741723309.398,-28.809,-64.453,-34.668,-26.855,0.000
1741723309.402,4.395,-35.156,-29.297,-5.859,0.000
1741723309.406,-3.418,-21.973,-17.090,-2.930,0.000
1741723309.410,-40.039,-52.734,-31.250,-22.461,0.000
1741723309.413,-29.785,45.410,-37.598,-20.996,0.000
1741723309.417,11.230,48.340,-14.160,0.000,0.000
1741723309.421,20.508,-74.707,-3.906,2.930,0.000
1741723309.425,-9.766,-19.043,-11.230,-14.160,0.000
1741723309.429,-17.090,55.664,-16.602,-13.672,0.000
1741723309.433,2.441,11.230,-19.531,-0.488,0.000
1741723309.437,8.789,-29.785,-13.184,5.371,0.000
1741723309.441,-15.625,8.301,-4.883,-1.465,0.000
1741723309.445,-47.852,-20.508,-13.672,-21.973,0.000
1741723309.449,-35.156,-13.672,-26.367,-23.438,0.000
1741723309.452,-11.230,-3.418,-31.738,-18.555,0.000
1741723309.456,-27.832,-45.410,-37.598,-27.832,0.000
1741723309.460,-55.176,-62.988,-44.434,-39.551,0.000
1741723309.464,-40.039,-120.605,-42.480,-35.645,0.000
1741723309.468,-10.254,-106.934,-31.738,-25.391,0.000
1741723309.472,-10.742,14.160,-28.809,-25.879,0.000
1741723309.476,-33.203,48.828,-28.809,-29.297,0.000
1741723309.480,-31.250,-24.902,-22.461,-27.344,0.000
1741723309.484,12.695,-25.391,-26.367,-11.230,0.000
1741723309.488,28.809,-51.758,-20.508,7.812,0.000
1741723309.492,3.418,19.043,0.488,5.859,0.000
1741723309.495,-30.273,33.203,-14.160,-21.484,0.000
1741723309.499,-18.066,-72.754,-30.273,-30.273,0.000
1741723309.503,18.555,17.578,-12.207,-0.977,0.000
1741723309.507,6.348,19.531,-1.465,4.395,0.000
1741723309.511,-46.875,-116.699,-23.438,-28.809,0.000
1741723309.515,-53.223,-122.559,-42.480,-38.086,0.000
1741723309.519,-4.883,10.742,-32.227,-10.254,0.000
1741723309.523,0.000,105.469,-16.113,6.348,0.000
1741723309.527,-38.086,53.223,-10.742,-3.906,0.000
1741723309.531,-50.781,-107.910,-23.438,-19.043,0.000
1741723309.535,-12.695,-99.609,-25.391,-9.766,0.000
1741723309.538,-11.719,-61.523,-16.113,-6.836,0.000
1741723309.542,-47.852,-108.887,-20.020,-20.996,0.000
1741723309.546,-25.879,-31.738,-15.137,-12.207,0.000
1741723309.550,5.859,42.480,-10.254,-0.977,0.000
1741723309.554,0.977,-8.789,-26.855,-5.859,0.000
1741723309.558,-25.391,-30.273,-30.762,-14.160,0.000
1741723309.562,-48.340,-36.621,-21.973,-20.508,0.000
1741723309.566,-20.508,-43.945,-8.301,-11.230,0.000
1741723309.570,21.484,59.082,13.184,12.207,0.000
1741723309.574,-20.020,2.441,-16.113,-9.277,0.000
1741723309.578,-58.105,-75.195,-39.062,-36.133,0.000
1741723309.581,-25.879,-21.484,-24.902,-18.066,0.000
1741723309.585,3.418,-2.930,-13.672,6.348,0.000
1741723309.589,-11.230,-58.594,-10.742,-0.488,0.000
1741723309.593,-33.203,-31.738,-7.812,-17.578,0.000
1741723309.597,-36.621,-49.316,-15.137,-24.902,0.000
1741723309.601,-12.695,-66.895,-13.672,-6.348,0.000
1741723309.605,-1.953,1.465,-18.066,0.000,0.000
1741723309.609,-25.391,-32.715,-25.391,-15.625,0.000
1741723309.613,-39.062,-44.922,-18.555,-16.602,0.000
1741723309.617,-21.973,67.871,-29.785,-12.695,0.000
1741723309.621,-6.836,37.598,-27.344,-7.812,0.000
1741723309.624,-39.062,-62.012,-27.344,-26.367,0.000
1741723309.628,-48.828,-25.391,-25.879,-31.738,0.000
1741723309.632,-10.742,13.672,-18.066,-11.719,0.000
1741723309.636,3.418,26.367,-18.066,-5.859,0.000
1741723309.640,-22.949,-17.578,-20.020,-13.184,0.000
1741723309.644,-49.805,-69.824,-23.438,-25.391,0.000
1741723309.648,-41.016,-40.039,-26.367,-27.832,0.000
1741723309.652,-7.812,-48.340,-31.738,-20.508,0.000
1741723309.656,-20.996,-75.195,-36.621,-24.902,0.000
1741723309.660,-43.457,-15.625,-28.320,-30.762,0.000
1741723309.664,-40.039,33.203,-26.367,-34.668,0.000
1741723309.667,-10.742,-19.531,-25.391,-23.438,0.000
1741723309.671,-0.488,-78.613,-27.832,-16.602,0.000
1741723309.675,-45.898,-74.219,-35.645,-28.320,0.000
1741723309.679,-66.406,-42.969,-49.805,-47.363,0.000
1741723309.683,-15.625,-15.625,-49.316,-27.344,0.000
1741723309.687,2.441,-37.598,-40.039,-9.277,0.000
1741723309.691,-30.273,-41.016,-28.809,-15.137,0.000
1741723309.695,-37.109,34.668,-16.602,-13.672,0.000
1741723309.699,-27.344,-3.906,-23.926,-25.879,0.000
1741723309.703,-5.371,-48.828,-23.438,-21.973,0.000
1741723309.707,8.789,60.059,3.418,-1.953,0.000
1741723309.710,-27.832,55.176,-3.418,-18.066,0.000
1741723309.714,-36.133,-86.426,-37.598,-33.203,0.000
1741723309.718,9.766,-54.688,-31.250,-14.160,0.000
1741723309.722,13.672,43.457,-13.184,-0.977,0.000
1741723309.726,-34.180,-6.836,-23.438,-23.926,0.000
1741723309.730,-28.320,12.207,-21.484,-23.926,0.000
1741723309.734,29.297,25.879,-10.742,8.789,0.000
1741723309.738,25.879,1.953,-18.066,6.836,0.000
1741723309.742,-25.391,-64.453,-22.949,-14.648,0.000
1741723309.746,-40.039,-80.078,-18.066,-25.879,0.000
1741723309.750,-8.789,30.273,-16.113,-18.555,0.000
1741723309.753,23.926,96.680,-15.625,-3.906,0.000
1741723309.757,-7.324,-58.105,-13.184,-14.648,0.000
1741723309.761,-44.434,-111.816,-2.930,-35.156,0.000
1741723309.765,-26.367,-46.387,-19.531,-36.621,0.000
1741723309.769,10.254,-7.812,-37.109,-18.066,0.000
1741723309.773,2.441,37.598,-18.066,-12.695,0.000
1741723309.777,-52.734,-78.125,-20.996,-44.434,0.000
1741723309.781,-51.758,-76.660,-26.855,-50.781,0.000
1741723309.785,13.184,39.551,5.371,-14.160,0.000
1741723309.789,23.438,41.504,21.484,1.953,0.000
1741723309.793,-44.922,-41.016,-14.160,-41.504,0.000
1741723309.796,-51.270,-17.090,-24.902,-47.363,0.000
1741723309.800,1.953,59.082,-1.953,-17.578,0.000
1741723309.804,-0.977,14.648,-7.324,-22.949,0.000
1741723309.808,-44.922,-13.672,-14.160,-31.250,0.000
1741723309.812,-55.176,-3.418,-20.996,-31.738,0.000
1741723309.816,-16.113,-32.715,-30.273,-19.531,0.000
1741723309.820,9.766,-28.809,-17.578,-2.930,0.000
1741723309.824,-34.668,-27.344,-23.438,-19.043,0.000
1741723309.828,-60.059,-37.598,-26.367,-31.250,0.000
1741723309.832,-27.832,-29.785,-18.066,-17.090,0.000
1741723309.836,-8.301,-65.918,-23.926,-17.090,0.000
1741723309.839,-19.531,-74.707,-8.789,-18.066,0.000
1741723309.843,-42.969,-39.062,-8.301,-21.484,0.000
1741723309.847,-41.016,-29.297,-26.855,-24.414,0.000
1741723309.851,-5.859,73.242,-31.250,-14.160,0.000
1741723309.855,-1.953,78.125,-24.414,-16.602,0.000
1741723309.859,-44.922,-77.148,-21.973,-37.109,0.000
1741723309.863,-52.734,-68.848,-21.484,-41.504,0.000
1741723309.867,-8.301,20.508,-9.277,-21.484,0.000
1741723309.871,10.742,-21.973,-10.742,-10.254,0.000
1741723309.875,-24.414,-44.922,-21.973,-26.367,0.000
1741723309.879,-49.805,-21.484,-20.020,-34.180,0.000
1741723309.882,-19.043,-22.461,-18.555,-16.113,0.000
1741723309.886,4.883,-24.414,-26.367,-3.418,0.000
1741723309.890,-24.902,-60.059,-38.574,-17.090,0.000
1741723309.894,-45.410,-21.973,-29.297,-24.902,0.000
1741723309.898,-29.785,56.152,-11.719,-15.625,0.000
1741723309.902,-1.953,-2.930,-11.230,-6.348,0.000
1741723309.906,-1.465,-53.711,-9.766,-5.371,0.000
1741723309.910,-44.434,-63.477,-17.578,-17.578,0.000
1741723309.914,-39.551,-1.953,-10.254,-15.137,0.000
1741723309.918,-1.953,60.059,-15.137,-11.230,0.000
1741723309.921,-14.160,0.000,-26.367,-17.578,0.000
1741723309.925,-55.176,-79.590,-17.578,-36.133,0.000
1741723309.929,-62.500,-93.262,-20.996,-48.340,0.000
1741723309.933,-32.227,-41.992,-33.203,-31.250,0.000
1741723309.937,-19.531,-25.391,-38.574,-24.414,0.000
1741723309.941,-43.945,-0.488,-30.762,-38.086,0.000
1741723309.945,-64.941,-10.742,-21.484,-49.805,0.000
1741723309.949,-27.832,-4.395,-13.672,-27.344,0.000
1741723309.953,10.742,26.367,0.977,0.977,0.000
1741723309.957,-19.531,1.465,0.000,-21.484,0.000
1741723309.961,-46.387,-1.953,-6.348,-45.898,0.000
1741723309.964,-27.344,5.371,-7.812,-34.180,0.000
1741723309.968,-10.742,-28.809,-19.043,-28.809,0.000
1741723309.972,6.836,9.766,-5.371,-15.625,0.000
1741723309.976,-13.184,28.809,-5.371,-26.367,0.000
1741723309.980,-34.180,-34.180,-28.809,-47.852,0.000
1741723309.984,-9.766,-100.098,-36.133,-34.180,0.000
1741723309.988,-2.441,-11.719,-23.438,-24.414,0.000
1741723309.992,-40.039,51.758,-17.090,-36.133,0.000
1741723309.996,-62.012,-34.668,-20.996,-44.434,0.000
1741723310.000,-13.184,-45.898,-17.090,-24.414,0.000
1741723310.004,13.672,-6.836,-19.531,-6.348,0.000
1741723310.007,-28.809,0.000,-29.785,-7.324,0.000
1741723310.011,-58.105,-39.551,-37.598,-15.137,0.000
1741723310.015,-32.227,-94.238,-31.738,-7.812,0.000
1741723310.019,13.184,-8.301,-6.348,7.812,0.000
1741723310.023,-23.926,-31.738,-10.254,-13.672,0.000
1741723310.027,-75.684,-66.406,-20.508,-45.410,0.000
1741723310.031,-48.340,-12.695,-12.207,-34.668,0.000
1741723310.035,2.441,88.379,3.906,-5.859,0.000
1741723310.039,4.883,103.516,3.418,-8.301,0.000
1741723310.043,-41.992,-61.035,-18.555,-29.297,0.000
1741723310.047,-66.895,-125.488,-39.551,-46.387,0.000
1741723310.050,-21.484,-41.016,-38.574,-31.250,0.000
1741723310.054,-4.395,-14.160,-32.227,-20.020,0.000
1741723310.058,-40.527,-31.250,-41.504,-35.645,0.000
1741723310.062,-57.129,-5.371,-39.062,-44.922,0.000
1741723310.066,-20.996,40.039,-22.949,-26.367,0.000
1741723310.070,11.719,-0.488,-7.812,-6.348,0.000
1741723310.074,-24.902,-23.926,-15.137,-26.367,0.000
1741723310.078,-62.500,-15.137,-20.020,-44.434,0.000
1741723310.082,-39.551,-32.227,-14.648,-35.645,0.000
1741723310.086,-7.812,41.016,-29.297,-21.484,0.000
1741723310.090,-31.738,-39.551,-39.062,-34.180,0.000
1741723310.093,-49.316,-93.262,-26.855,-47.363,0.000
1741723310.097,-5.371,-35.645,-5.371,-22.461,0.000
1741723310.101,27.832,-25.879,-3.906,-6.836,0.000
1741723310.105,4.883,-16.113,-16.113,-19.043,0.000
1741723310.109,-57.617,-76.660,-39.551,-41.992,0.000
1741723310.113,-64.941,-78.125,-50.293,-42.480,0.000
1741723310.117,-24.902,-23.926,-33.203,-20.996,0.000
1741723310.121,-29.785,-53.711,-26.367,-21.484,0.000
1741723310.125,-52.734,-7.324,-17.090,-31.250,0.000
1741723310.129,-56.152,-3.906,-10.254,-34.180,0.000
1741723310.133,-31.250,-10.254,-16.113,-14.648,0.000
1741723310.136,-8.301,-6.348,-18.066,-12.207,0.000
1741723310.140,-16.113,-86.914,-27.344,-21.484,0.000
1741723310.144,-46.875,-85.938,-38.086,-30.273,0.000
1741723310.148,-24.414,15.625,-20.508,-30.762,0.000
1741723310.152,23.926,21.484,-4.395,-2.930,0.000
1741723310.156,-2.930,-69.336,-12.207,-14.160,0.000
1741723310.160,-50.293,-60.547,-20.996,-38.574,0.000
1741723310.164,-46.875,-15.625,-21.484,-34.668,0.000
1741723310.168,3.418,32.227,-12.207,-15.137,0.000
1741723310.172,17.578,34.668,-5.859,-3.906,0.000
1741723310.176,-24.902,-11.719,-12.207,-19.043,0.000
1741723310.179,-47.852,1.465,-15.137,-36.133,0.000
1741723310.183,-30.273,-45.410,-14.648,-28.809,0.000
1741723310.187,-2.930,-53.711,-12.207,-13.184,0.000
1741723310.191,-22.461,-5.371,-20.020,-23.926,0.000
1741723310.195,-55.176,-70.801,-39.062,-40.527,0.000
1741723310.199,-19.531,-76.660,-37.109,-22.949,0.000
1741723310.203,11.230,-15.625,-34.668,-14.160,0.000
1741723310.207,-20.508,-19.531,-41.016,-25.391,0.000
1741723310.211,-48.828,-103.516,-35.645,-24.902,0.000
1741723310.215,-31.738,-81.543,-21.484,-22.461,0.000
1741723310.218,1.953,20.996,-14.160,-15.137,0.000
1741723310.222,-10.742,22.461,-11.719,-13.672,0.000
1741723310.226,-47.363,11.719,-18.066,-28.320,0.000
1741723310.230,-52.734,-60.547,-36.133,-36.621,0.000
1741723310.234,-9.766,-40.527,-22.949,-15.137,0.000
1741723310.238,-6.836,0.000,-14.648,-12.207,0.000
1741723310.242,-44.922,-32.227,-19.531,-34.180,0.000
1741723310.246,-55.664,-63.965,-20.508,-44.922,0.000
1741723310.250,-31.738,-35.156,-15.625,-29.785,0.000
1741723310.254,1.465,2.930,-9.766,-5.371,0.000
1741723310.258,-21.973,-50.293,-36.621,-16.602,0.000
1741723310.261,-50.781,-25.391,-52.734,-30.762,0.000
1741723310.265,-20.996,-23.926,-27.344,-15.137,0.000
1741723310.269,13.672,-57.129,3.418,1.953,0.000
1741723310.273,0.000,35.156,10.742,-0.488,0.000
1741723310.277,-28.809,-6.836,3.906,-15.137,0.000
1741723310.281,-20.020,-91.797,-9.277,-20.020,0.000
1741723310.285,18.555,1.465,-5.859,-3.418,0.000
1741723310.289,15.137,55.664,0.488,4.395,0.000
1741723310.293,-31.250,2.441,-20.996,-17.578,0.000
1741723310.297,-30.273,23.438,-20.996,-21.973,0.000
1741723310.301,20.020,90.332,-5.371,-0.488,0.000
1741723310.304,23.438,54.688,-11.719,-5.859,0.000
1741723310.308,-24.902,-14.648,-21.484,-22.949,0.000
1741723310.312,-47.852,-59.082,-24.414,-33.691,0.000
1741723310.316,-6.836,-47.363,-26.367,-20.020,0.000
1741723310.320,21.484,73.730,-18.066,1.465,0.000
1741723310.324,-7.324,72.754,-20.996,-14.160,0.000
1741723310.328,-46.387,-65.918,-36.621,-34.668,0.000
1741723310.332,-25.879,-48.828,-15.625,-20.996,0.000
1741723310.336,18.066,24.902,-3.418,4.883,0.000
1741723310.340,14.160,5.371,-11.719,5.859,0.000
1741723310.344,-24.902,-64.453,-13.672,-9.766,0.000
1741723310.347,-26.367,-18.066,-11.230,-3.418,0.000
1741723310.351,-1.953,45.898,-20.508,0.488,0.000
1741723310.355,0.000,-21.484,-28.320,-3.418,0.000
1741723310.359,-28.809,-70.801,-21.973,-9.277,0.000
1741723310.363,-46.875,-44.434,-25.391,-26.367,0.000
1741723310.367,-6.348,36.621,-18.555,-8.789,0.000
1741723310.371,13.184,46.387,-5.371,9.766,0.000
1741723310.375,-38.086,-28.809,-23.926,-24.902,0.000
1741723310.379,-75.684,-66.406,-31.250,-43.945,0.000
1741723310.383,-37.598,-24.902,-7.324,-21.973,0.000
1741723310.387,9.277,10.742,4.395,-2.441,0.000
1741723310.390,-8.301,-4.883,-3.418,-7.812,0.000
1741723310.394,-29.297,-44.434,9.277,-10.254,0.000
1741723310.398,-17.090,-22.949,11.719,-9.277,0.000
1741723310.402,-7.812,40.527,-16.113,-12.207,0.000
1741723310.406,-30.762,-32.715,-31.738,-20.508,0.000
1741723310.410,-66.406,-97.168,-41.504,-40.527,0.000
1741723310.414,-40.527,62.988,-21.484,-24.902,0.000
1741723310.418,5.859,38.086,-7.324,4.883,0.000
1741723310.422,12.695,-25.391,-8.301,1.465,0.000
1741723310.426,-22.949,-40.039,-0.977,-20.508,0.000
1741723310.429,-45.898,-49.316,-10.254,-32.227,0.000
1741723310.433,-11.230,-17.090,-10.254,-19.043,0.000
1741723310.437,-6.348,-69.336,-16.113,-14.648,0.000
1741723310.441,-38.086,-45.410,-10.254,-15.137,0.000
1741723310.445,-48.828,-6.348,-0.977,-17.090,0.000
1741723310.449,-24.902,-22.949,-16.602,-18.066,0.000
1741723310.453,-3.906,-5.371,-21.484,-5.859,0.000
1741723310.457,-34.180,17.090,-13.672,-18.555,0.000
1741723310.461,-54.688,13.184,-8.301,-25.391,0.000
1741723310.465,-29.785,-25.391,-15.625,-9.766,0.000
1741723310.469,6.348,-12.207,-19.531,-4.395,0.000
1741723310.472,-1.953,-70.801,-10.254,-1.953,0.000
1741723310.476,-47.852,-115.723,-11.719,-16.113,0.000
1741723310.480,-27.832,12.207,-9.766,-18.066,0.000
1741723310.484,13.672,-23.926,-10.742,0.488,0.000
1741723310.488,2.441,-23.926,-25.391,-2.441,0.000
1741723310.492,-41.016,-37.109,-26.367,-23.438,0.000
1741723310.496,-56.152,-83.496,-16.113,-34.668,0.000
1741723310.500,-20.996,-28.320,-14.160,-24.902,0.000
1741723310.504,-1.465,-35.645,-20.020,-15.625,0.000
1741723310.508,-29.297,-4.395,-21.484,-16.113,0.000
1741723310.512,-46.387,-21.973,-12.695,-20.996,0.000
1741723310.515,-20.996,-79.590,-23.926,-23.438,0.000
1741723310.519,-1.953,18.066,-33.691,-14.160,0.000
1741723310.523,-28.809,6.348,-27.832,-18.066,0.000
1741723310.527,-66.895,-57.129,-24.902,-43.457,0.000
1741723310.531,-49.316,-64.453,-14.648,-40.527,0.000
1741723310.535,8.789,-18.066,0.488,2.930,0.000
1741723310.539,8.789,19.531,-5.859,2.930,0.000
1741723310.543,-25.879,12.695,-19.531,-25.879,0.000
1741723310.547,-20.020,-17.578,-21.973,-24.902,0.000
1741723310.551,9.766,-19.531,-24.902,-7.324,0.000
1741723310.555,9.277,28.809,-19.531,-8.789,0.000
1741723310.558,-37.598,-40.527,-22.949,-32.715,0.000
1741723310.562,-57.129,-110.840,-40.527,-44.434,0.000
1741723310.566,-9.766,-42.480,-27.832,-15.625,0.000
1741723310.570,16.602,-5.859,-17.578,6.348,0.000
1741723310.574,-22.949,-69.336,-26.367,-17.090,0.000
1741723310.578,-51.758,-50.293,-18.066,-36.133,0.000
1741723310.582,-18.555,-9.277,-11.719,-20.996,0.000
1741723310.586,17.578,-50.293,-19.043,-4.395,0.000
1741723310.590,-2.441,-7.324,-13.672,-13.184,0.000
1741723310.594,-41.016,3.418,-25.391,-31.250,0.000
1741723310.598,-38.574,-34.180,-43.945,-37.109,0.000
1741723310.601,4.883,29.785,-23.438,-15.137,0.000
1741723310.605,-4.395,-17.578,-19.043,-15.137,0.000
1741723310.609,-49.316,-91.309,-27.832,-34.668,0.000
1741723310.613,-34.180,2.441,-17.090,-31.250,0.000
1741723310.617,12.207,-11.230,-14.160,-4.883,0.000
1741723310.621,29.785,-6.836,-13.672,9.277,0.000
1741723310.625,-0.488,27.832,-10.254,-1.953,0.000
1741723310.629,0.000,-36.133,-13.184,-14.160,0.000
1741723310.633,0.000,6.836,-2.441,1.953,0.000
1741723310.637,0.000,60.059,6.348,20.020,0.000
1741723310.641,0.000,-28.809,-20.508,-16.602,0.000
1741723310.644,0.000,-45.410,-41.016,-51.270,0.000
1741723310.648,0.000,11.719,-34.180,-41.504,0.000
1741723310.652,0.000,-24.902,-11.230,-14.648,0.000
1741723310.656,0.000,-44.922,-15.625,-3.418,0.000
1741723310.660,0.000,-91.309,-47.363,-26.855,0.000
1741723310.664,0.000,-94.727,-45.898,-37.598,0.000
1741723310.668,0.000,34.668,-9.766,-10.254,0.000
1741723310.672,0.000,10.742,-3.906,-3.418,0.000
1741723310.676,-40.039,-76.172,-28.320,-23.438,0.000
1741723310.680,-42.480,-5.859,-26.367,-33.691,0.000
1741723310.684,5.371,6.348,-9.277,-12.695,0.000
1741723310.687,23.438,-26.855,-13.672,3.418,0.000
1741723310.691,-31.738,-52.734,-34.180,-27.832,0.000
1741723310.695,-41.504,42.969,-32.227,-37.109,0.000
1741723310.699,-11.719,62.500,-22.461,-23.438,0.000
1741723310.703,4.395,-54.199,-21.484,-14.160,0.000
1741723310.707,-2.441,-48.340,-23.438,-14.648,0.000
1741723310.711,-42.480,-60.547,-33.203,-32.227,0.000
1741723310.715,-21.973,4.883,-22.461,-24.902,0.000
1741723310.719,1.465,2.441,-27.344,-13.672,0.000
1741723310.723,-25.391,-41.992,-42.480,-24.414,0.000
1741723310.727,-52.734,3.906,-30.762,-33.691,0.000
1741723310.730,-39.062,0.488,-23.438,-29.297,0.000
1741723310.734,-4.395,-3.418,-19.531,-14.160,0.000
