timestamps,PPG1,PPG2,PPG3,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1741750532.913,31897.000,25181.000,59.000,93952.000,-0.002
1741750532.913,31803.000,25151.000,35.000,93952.000,-0.002
1741750532.913,31885.000,25193.000,30.000,93952.000,-0.002
1741750532.913,31900.000,25155.000,46.000,93952.000,-0.002
1741750532.913,31901.000,25194.000,36.000,93952.000,-0.002
1741750533.004,31871.000,25153.000,27.000,93952.086,0.004
1741750533.004,31896.000,25142.000,35.000,93952.086,0.004
1741750533.004,31920.000,25169.000,24.000,93952.086,0.004
1741750533.004,31901.000,25152.000,22.000,93952.086,0.004
1741750533.004,31980.000,25148.000,29.000,93952.086,0.004
1741750533.004,31896.000,25119.000,42.000,93952.086,0.004
1741750533.094,31919.000,25149.000,64.000,93952.180,-0.000
1741750533.094,31920.000,25104.000,40.000,93952.180,-0.000
1741750533.094,31925.000,25159.000,97.000,93952.180,-0.000
1741750533.094,31860.000,25146.000,33.000,93952.180,-0.000
1741750533.094,31866.000,25142.000,29.000,93952.180,-0.000
1741750533.094,31901.000,25147.000,103.000,93952.180,-0.000
1741750533.199,31828.000,25163.000,32.000,93952.281,0.003
1741750533.199,31910.000,25151.000,25.000,93952.281,0.003
1741750533.199,31882.000,25143.000,47.000,93952.281,0.003
1741750533.199,31892.000,25195.000,31.000,93952.281,0.003
1741750533.199,31904.000,25150.000,25.000,93952.281,0.003
1741750533.199,31952.000,25154.000,32.000,93952.281,0.003
1741750533.289,31927.000,25182.000,34.000,93952.375,-0.000
1741750533.289,31909.000,25150.000,28.000,93952.375,-0.000
1741750533.289,31952.000,25131.000,32.000,93952.375,-0.000
1741750533.289,31901.000,25145.000,32.000,93952.375,-0.000
1741750533.289,31971.000,25150.000,35.000,93952.375,-0.000
1741750533.289,31907.000,25125.000,36.000,93952.375,-0.000
1741750533.378,31915.000,25160.000,55.000,93952.461,0.003
1741750533.378,31832.000,25138.000,35.000,93952.461,0.003
1741750533.378,31904.000,25132.000,58.000,93952.461,0.003
1741750533.378,31895.000,25153.000,53.000,93952.461,0.003
1741750533.378,31908.000,25198.000,44.000,93952.461,0.003
1741750533.378,31889.000,25151.000,61.000,93952.461,0.003
1741750533.469,31829.000,25147.000,33.000,93952.555,-0.001
1741750533.469,31908.000,25166.000,31.000,93952.555,-0.001
1741750533.469,31885.000,25154.000,19.000,93952.555,-0.001
1741750533.469,31934.000,25160.000,28.000,93952.555,-0.001
1741750533.469,31895.000,25151.000,19.000,93952.555,-0.001
1741750533.469,31985.000,25146.000,38.000,93952.555,-0.000
1741750533.574,31893.000,25144.000,28.000,93952.656,0.003
1741750533.574,31904.000,25151.000,49.000,93952.656,0.003
1741750533.574,31964.000,25125.000,26.000,93952.656,0.003
1741750533.574,31891.000,25160.000,32.000,93952.656,0.003
1741750533.574,31846.000,25145.000,32.000,93952.656,0.003
1741750533.574,31885.000,25122.000,30.000,93952.656,0.003
1741750533.663,31921.000,25147.000,53.000,93952.750,-0.001
1741750533.663,31760.000,25142.000,27.000,93952.750,-0.001
1741750533.663,31894.000,25197.000,33.000,93952.750,-0.001
1741750533.663,31903.000,25149.000,64.000,93952.750,-0.001
1741750533.663,31899.000,25186.000,29.000,93952.750,-0.001
1741750533.663,31902.000,25175.000,22.000,93952.750,-0.001
1741750533.754,31898.000,25128.000,29.000,93952.836,0.003
1741750533.754,31899.000,25182.000,40.000,93952.836,0.003
1741750533.754,31904.000,25150.000,25.000,93952.836,0.004
1741750533.754,31972.000,25146.000,37.000,93952.836,0.004
1741750533.754,31901.000,25154.000,43.000,93952.836,0.004
1741750533.754,31903.000,25151.000,49.000,93952.836,0.004
1741750533.844,31896.000,25097.000,34.000,93952.930,-0.000
1741750533.844,31910.000,25151.000,72.000,93952.930,-0.000
1741750533.844,31857.000,25154.000,32.000,93952.930,-0.000
1741750533.844,31903.000,25143.000,36.000,93952.930,-0.000
1741750533.844,31904.000,25148.000,74.000,93952.930,-0.000
1741750533.844,31798.000,25187.000,35.000,93952.930,-0.000
1741750533.948,31899.000,25147.000,33.000,93953.031,0.003
1741750533.948,31874.000,25150.000,30.000,93953.031,0.003
1741750533.948,31904.000,25200.000,34.000,93953.031,0.003
1741750533.948,31897.000,25151.000,22.000,93953.031,0.003
1741750533.948,31896.000,25176.000,34.000,93953.031,0.003
1741750533.948,31895.000,25153.000,27.000,93953.031,0.003
1741750534.038,31888.000,25172.000,34.000,93953.125,-0.001
1741750534.038,31867.000,25139.000,36.000,93953.125,-0.001
1741750534.038,31890.000,25152.000,48.000,93953.125,-0.001
1741750534.038,31957.000,25152.000,34.000,93953.125,-0.001
1741750534.038,31930.000,25125.000,32.000,93953.125,-0.001
1741750534.038,31901.000,25164.000,98.000,93953.125,-0.001
1741750534.128,31864.000,25131.000,27.000,93953.211,0.003
1741750534.128,31893.000,25163.000,72.000,93953.211,0.003
1741750534.128,31831.000,25147.000,54.000,93953.211,0.003
1741750534.128,31891.000,25181.000,32.000,93953.211,0.003
1741750534.128,31903.000,25147.000,55.000,93953.211,0.003
1741750534.128,31830.000,25171.000,27.000,93953.211,0.003
1741750534.218,31890.000,25165.000,52.000,93953.305,-0.001
1741750534.218,31903.000,25161.000,36.000,93953.305,-0.001
1741750534.218,31929.000,25174.000,33.000,93953.305,-0.001
1741750534.218,31900.000,25148.000,25.000,93953.305,-0.001
1741750534.218,31947.000,25179.000,27.000,93953.305,-0.001
1741750534.218,31900.000,25116.000,30.000,93953.305,-0.001
1741750534.324,31901.000,25148.000,51.000,93953.406,0.003
1741750534.324,31940.000,25137.000,36.000,93953.406,0.003
1741750534.324,31927.000,25150.000,64.000,93953.406,0.003
1741750534.324,31900.000,25148.000,62.000,93953.406,0.003
1741750534.324,31900.000,25128.000,36.000,93953.406,0.003
1741750534.324,31864.000,25149.000,80.000,93953.406,0.003
1741750534.413,31804.000,25117.000,31.000,93953.500,-0.001
1741750534.413,31902.000,25168.000,37.000,93953.500,-0.001
1741750534.413,31896.000,25153.000,40.000,93953.500,-0.001
1741750534.413,31861.000,25213.000,36.000,93953.500,-0.001
1741750534.413,31905.000,25149.000,30.000,93953.500,-0.001
1741750534.413,31935.000,25157.000,32.000,93953.500,-0.001
1741750534.504,31912.000,25169.000,29.000,93953.586,0.004
1741750534.504,31896.000,25157.000,32.000,93953.586,0.004
1741750534.504,31976.000,25163.000,35.000,93953.586,0.004
1741750534.504,31898.000,25131.000,37.000,93953.586,0.004
1741750534.504,31948.000,25164.000,37.000,93953.586,0.004
1741750534.504,31919.000,25114.000,45.000,93953.586,0.004
1741750534.594,31908.000,25157.000,85.000,93953.680,-0.000
1741750534.594,31869.000,25143.000,35.000,93953.680,-0.000
1741750534.594,31900.000,25124.000,23.000,93953.680,-0.000
1741750534.594,31884.000,25152.000,69.000,93953.680,-0.000
1741750534.594,31875.000,25196.000,30.000,93953.680,-0.000
1741750534.594,31910.000,25150.000,68.000,93953.680,-0.000
1741750534.698,31852.000,25130.000,32.000,93953.781,0.002
1741750534.698,31891.000,25167.000,30.000,93953.781,0.002
1741750534.698,31907.000,25147.000,29.000,93953.781,0.002
1741750534.698,31947.000,25182.000,27.000,93953.781,0.002
1741750534.698,31889.000,25149.000,27.000,93953.781,0.002
1741750534.698,31948.000,25145.000,29.000,93953.781,0.002
1741750534.788,31886.000,25106.000,30.000,93953.875,-0.002
1741750534.788,31901.000,25175.000,48.000,93953.875,-0.002
1741750534.788,31967.000,25145.000,26.000,93953.875,-0.002
1741750534.788,31894.000,25113.000,32.000,93953.875,-0.001
1741750534.788,31921.000,25146.000,47.000,93953.875,-0.001
1741750534.788,31857.000,25137.000,53.000,93953.875,-0.001
1741750534.878,31870.000,25118.000,75.000,93953.961,0.003
1741750534.878,31806.000,25152.000,31.000,93953.961,0.003
1741750534.878,31901.000,25181.000,36.000,93953.961,0.003
1741750534.878,31906.000,25149.000,59.000,93953.961,0.003
1741750534.878,31854.000,25174.000,31.000,93953.961,0.003
1741750534.878,31907.000,25166.000,31.000,93953.961,0.003
1741750534.968,31904.000,25148.000,30.000,93954.055,-0.001
1741750534.968,31889.000,25210.000,29.000,93954.055,-0.001
1741750534.968,31901.000,25151.000,21.000,93954.055,-0.001
1741750534.968,31921.000,25152.000,33.000,93954.055,-0.001
1741750534.968,31898.000,25123.000,40.000,93954.055,-0.001
1741750534.968,31901.000,25152.000,46.000,93954.055,-0.001
1741750535.073,31920.000,25133.000,65.000,93954.156,0.003
1741750535.073,31898.000,25154.000,101.000,93954.156,0.003
1741750535.073,31862.000,25151.000,35.000,93954.156,0.003
1741750535.073,31902.000,25130.000,34.000,93954.156,0.003
1741750535.073,31893.000,25151.000,64.000,93954.156,0.003
1741750535.073,31806.000,25175.000,34.000,93954.156,0.003
1741750535.164,31884.000,25148.000,30.000,93954.250,-0.001
1741750535.164,31860.000,25152.000,32.000,93954.250,-0.001
1741750535.164,31890.000,25189.000,30.000,93954.250,-0.001
1741750535.164,31878.000,25174.000,24.000,93954.250,-0.000
1741750535.164,31931.000,25148.000,31.000,93954.250,-0.000
1741750535.164,31890.000,25154.000,33.000,93954.250,-0.000
1741750535.253,31902.000,25151.000,34.000,93954.336,0.003
1741750535.253,31913.000,25105.000,23.000,93954.336,0.003
1741750535.253,31889.000,25161.000,78.000,93954.336,0.003
1741750535.253,31951.000,25145.000,30.000,93954.336,0.003
1741750535.253,31889.000,25110.000,30.000,93954.336,0.003
1741750535.253,31903.000,25151.000,94.000,93954.336,0.003
1741750535.343,31866.000,25139.000,28.000,93954.430,-0.001
1741750535.343,31887.000,25179.000,52.000,93954.430,-0.001
1741750535.343,31868.000,25144.000,37.000,93954.430,-0.001
1741750535.343,31869.000,25181.000,32.000,93954.430,-0.001
1741750535.343,31870.000,25112.000,50.000,93954.430,-0.001
1741750535.343,31836.000,25145.000,28.000,93954.430,-0.001
1741750535.449,31890.000,25195.000,36.000,93954.531,0.003
1741750535.449,31901.000,25148.000,25.000,93954.531,0.003
1741750535.449,31893.000,25177.000,31.000,93954.531,0.003
1741750535.449,31906.000,25161.000,31.000,93954.531,0.003
1741750535.449,31990.000,25152.000,32.000,93954.531,0.003
1741750535.449,31892.000,25115.000,35.000,93954.531,0.003
1741750535.539,31912.000,25170.000,39.000,93954.625,-0.000
1741750535.539,31940.000,25126.000,34.000,93954.625,-0.000
1741750535.539,31900.000,25079.000,59.000,93954.625,-0.000
1741750535.539,31921.000,25148.000,55.000,93954.625,-0.000
1741750535.539,31907.000,25136.000,34.000,93954.625,-0.000
1741750535.539,31869.000,25154.000,70.000,93954.625,-0.000
1741750535.629,31775.000,25161.000,34.000,93954.711,0.004
1741750535.629,31902.000,25159.000,31.000,93954.711,0.004
1741750535.629,31897.000,25155.000,64.000,93954.711,0.004
1741750535.629,31833.000,25174.000,30.000,93954.711,0.004
1741750535.629,31895.000,25153.000,27.000,93954.711,0.004
1741750535.629,31947.000,25147.000,45.000,93954.711,0.004
1741750535.734,31929.000,25148.000,32.000,93954.820,-0.001
1741750535.734,31906.000,25161.000,26.000,93954.820,-0.001
1741750535.734,31948.000,25134.000,37.000,93954.820,-0.001
1741750535.734,31894.000,25065.000,33.000,93954.820,-0.001
1741750535.734,31906.000,25083.000,57.000,93954.820,-0.001
1741750535.734,31929.000,25109.000,34.000,93954.820,-0.001
1741750535.824,31906.000,25154.000,81.000,93954.906,0.003
1741750535.824,31863.000,25144.000,31.000,93954.906,0.003
1741750535.824,31894.000,25117.000,60.000,93954.906,0.003
1741750535.824,31935.000,25152.000,104.000,93954.906,0.003
1741750535.824,31825.000,25186.000,29.000,93954.906,0.003
1741750535.824,31871.000,25188.000,52.000,93954.906,0.003
1741750535.914,31894.000,25153.000,29.000,93955.000,-0.000
1741750535.914,31891.000,25180.000,43.000,93955.000,-0.000
1741750535.914,31907.000,25142.000,31.000,93955.000,-0.000
1741750535.914,31968.000,25144.000,29.000,93955.000,-0.000
1741750535.914,31893.000,25171.000,33.000,93955.000,-0.000
1741750535.914,31926.000,25145.000,24.000,93955.000,-0.000
1741750536.004,31911.000,25177.000,35.000,93955.086,0.004
1741750536.004,31904.000,25137.000,58.000,93955.086,0.004
1741750536.004,31924.000,25156.000,30.000,93955.086,0.004
1741750536.004,31892.000,25102.000,38.000,93955.086,0.004
1741750536.004,31904.000,25150.000,51.000,93955.086,0.004
1741750536.004,31854.000,25150.000,33.000,93955.086,0.004
1741750536.094,31899.000,25134.000,53.000,93955.180,0.000
1741750536.094,31818.000,25142.000,32.000,93955.180,0.000
1741750536.094,31905.000,25201.000,36.000,93955.180,0.000
1741750536.094,31845.000,25168.000,51.000,93955.180,0.000
1741750536.094,31839.000,25183.000,29.000,93955.180,0.000
1741750536.094,31901.000,25185.000,28.000,93955.180,0.000
1741750536.199,31902.000,25152.000,37.000,93955.281,0.003
1741750536.199,31934.000,25187.000,36.000,93955.281,0.003
1741750536.199,31905.000,25150.000,22.000,93955.281,0.003
1741750536.199,31934.000,25152.000,33.000,93955.281,0.003
1741750536.199,31904.000,25135.000,31.000,93955.281,0.003
1741750536.199,31903.000,25150.000,56.000,93955.281,0.003
1741750536.289,31927.000,25128.000,34.000,93955.375,-0.001
1741750536.289,31901.000,25154.000,65.000,93955.375,-0.001
1741750536.289,31844.000,25127.000,64.000,93955.375,-0.000
1741750536.289,31910.000,25119.000,33.000,93955.375,-0.000
1741750536.289,31910.000,25154.000,102.000,93955.375,-0.000
1741750536.289,31806.000,25159.000,31.000,93955.375,-0.000
1741750536.378,31905.000,25132.000,33.000,93955.461,0.003
1741750536.378,31898.000,25151.000,46.000,93955.461,0.003
1741750536.378,31847.000,25203.000,28.000,93955.461,0.003
1741750536.378,31897.000,25150.000,30.000,93955.461,0.003
1741750536.378,31919.000,25145.000,32.000,93955.461,0.003
1741750536.378,31888.000,25188.000,25.000,93955.461,0.003
1741750536.469,31901.000,25143.000,32.000,93955.555,-0.000
1741750536.469,31944.000,25098.000,22.000,93955.555,-0.000
1741750536.469,31898.000,25141.000,36.000,93955.555,-0.000
1741750536.469,31933.000,25144.000,66.000,93955.555,-0.000
1741750536.469,31891.000,25117.000,64.000,93955.555,-0.000
1741750536.469,31909.000,25145.000,95.000,93955.555,-0.000
1741750536.574,31853.000,25161.000,25.000,93955.656,0.003
1741750536.574,31896.000,25151.000,42.000,93955.656,0.003
1741750536.574,31927.000,25147.000,67.000,93955.656,0.003
1741750536.574,31811.000,25177.000,36.000,93955.656,0.003
1741750536.574,31916.000,25142.000,70.000,93955.656,0.003
1741750536.574,31836.000,25145.000,30.000,93955.656,0.003
1741750536.664,31906.000,25163.000,32.000,93955.750,-0.001
1741750536.664,31865.000,25153.000,27.000,93955.750,-0.001
1741750536.664,31924.000,25175.000,35.000,93955.750,-0.001
1741750536.664,31898.000,25150.000,33.000,93955.750,-0.001
1741750536.664,31946.000,25172.000,32.000,93955.750,-0.000
1741750536.664,31916.000,25114.000,33.000,93955.750,-0.000
1741750536.753,31877.000,25152.000,50.000,93955.836,0.003
1741750536.753,31926.000,25148.000,34.000,93955.836,0.003
1741750536.753,31893.000,25116.000,48.000,93955.836,0.003
1741750536.753,31899.000,25156.000,71.000,93955.836,0.003
1741750536.753,31916.000,25119.000,66.000,93955.836,0.003
1741750536.753,31896.000,25153.000,108.000,93955.836,0.003
1741750536.844,31858.000,25147.000,35.000,93955.930,0.000
1741750536.844,31864.000,25185.000,32.000,93955.930,0.000
1741750536.844,31875.000,25152.000,46.000,93955.930,0.000
1741750536.844,31870.000,25174.000,31.000,93955.930,0.000
1741750536.844,31893.000,25148.000,26.000,93955.930,0.000
1741750536.844,31895.000,25149.000,35.000,93955.930,0.000
1741750536.949,31900.000,25147.000,27.000,93956.031,0.003
1741750536.949,31894.000,25141.000,24.000,93956.031,0.003
1741750536.949,31967.000,25147.000,30.000,93956.031,0.003
1741750536.949,31899.000,25126.000,34.000,93956.031,0.003
1741750536.949,31901.000,25146.000,36.000,93956.031,0.003
1741750536.949,31937.000,25107.000,43.000,93956.031,0.003
1741750537.039,31893.000,25152.000,69.000,93956.125,-0.000
1741750537.039,31851.000,25129.000,37.000,93956.125,-0.000
1741750537.039,31897.000,25130.000,37.000,93956.125,-0.000
1741750537.039,31908.000,25146.000,103.000,93956.125,-0.000
1741750537.039,31875.000,25126.000,29.000,93956.125,-0.000
1741750537.039,31901.000,25148.000,55.000,93956.125,-0.000
1741750537.128,31900.000,25145.000,27.000,93956.211,0.002
1741750537.128,31884.000,25173.000,31.000,93956.211,0.002
1741750537.128,31903.000,25142.000,34.000,93956.211,0.002
1741750537.128,31933.000,25146.000,30.000,93956.211,0.003
1741750537.128,31907.000,25154.000,36.000,93956.211,0.003
1741750537.128,31901.000,25148.000,26.000,93956.211,0.003
1741750537.219,31897.000,25130.000,28.000,93956.305,-0.001
1741750537.219,31897.000,25138.000,69.000,93956.305,-0.001
1741750537.219,31969.000,25121.000,31.000,93956.305,-0.001
1741750537.219,31923.000,25105.000,35.000,93956.305,-0.001
1741750537.219,31893.000,25150.000,49.000,93956.305,-0.001
1741750537.219,31873.000,25141.000,34.000,93956.305,-0.000
1741750537.324,31899.000,25144.000,32.000,93956.406,0.003
1741750537.324,31859.000,25151.000,41.000,93956.406,0.003
1741750537.324,31877.000,25185.000,54.000,93956.406,0.003
1741750537.324,31894.000,25150.000,56.000,93956.406,0.003
1741750537.324,31867.000,25134.000,36.000,93956.406,0.003
1741750537.324,31897.000,25162.000,33.000,93956.406,0.004
1741750537.414,31900.000,25147.000,35.000,93956.500,-0.000
1741750537.414,31927.000,25141.000,22.000,93956.500,-0.000
1741750537.414,31893.000,25182.000,36.000,93956.500,-0.000
1741750537.414,31949.000,25149.000,36.000,93956.500,-0.000
1741750537.414,31887.000,25130.000,34.000,93956.500,-0.000
1741750537.414,31902.000,25152.000,56.000,93956.500,-0.000
1741750537.504,31917.000,25141.000,34.000,93956.586,0.004
1741750537.504,31896.000,25148.000,59.000,93956.586,0.004
1741750537.504,31847.000,25121.000,54.000,93956.586,0.004
1741750537.504,31899.000,25151.000,42.000,93956.586,0.004
1741750537.504,31941.000,25161.000,105.000,93956.586,0.004
1741750537.504,31802.000,25144.000,28.000,93956.586,0.004
1741750537.594,31900.000,25178.000,35.000,93956.680,-0.001
1741750537.594,31909.000,25182.000,43.000,93956.680,-0.001
1741750537.594,31835.000,25217.000,33.000,93956.680,-0.001
1741750537.594,31904.000,25179.000,31.000,93956.680,-0.001
1741750537.594,31946.000,25157.000,26.000,93956.680,-0.001
1741750537.594,31900.000,25156.000,37.000,93956.680,-0.001
1741750537.698,31899.000,25175.000,21.000,93956.781,0.003
1741750537.698,31955.000,25131.000,32.000,93956.781,0.003
1741750537.698,31895.000,25065.000,72.000,93956.781,0.003
1741750537.698,31890.000,25153.000,45.000,93956.781,0.003
1741750537.698,31896.000,25080.000,36.000,93956.781,0.003
1741750537.698,31900.000,25146.000,94.000,93956.781,0.003
1741750537.788,31858.000,25157.000,32.000,93956.875,-0.001
1741750537.788,31894.000,25129.000,33.000,93956.875,-0.001
1741750537.788,31890.000,25151.000,90.000,93956.875,-0.001
1741750537.788,31802.000,25180.000,35.000,93956.875,-0.001
1741750537.788,31894.000,25141.000,47.000,93956.875,-0.001
1741750537.788,31860.000,25150.000,50.000,93956.875,-0.001
1741750537.878,31903.000,25158.000,36.000,93956.961,0.003
1741750537.878,31914.000,25152.000,17.000,93956.961,0.003
1741750537.878,31931.000,25173.000,34.000,93956.961,0.003
1741750537.878,31895.000,25139.000,31.000,93956.961,0.003
1741750537.878,31961.000,25169.000,43.000,93956.961,0.003
1741750537.878,31912.000,25128.000,28.000,93956.961,0.003
1741750537.969,31892.000,25147.000,22.000,93957.055,-0.001
1741750537.969,31963.000,25158.000,28.000,93957.055,-0.001
1741750537.969,31894.000,25107.000,41.000,93957.055,-0.001
1741750537.969,31907.000,25146.000,75.000,93957.055,-0.000
1741750537.969,31904.000,25142.000,23.000,93957.055,-0.000
1741750537.969,31889.000,25149.000,75.000,93957.055,-0.000
1741750538.074,31913.000,25150.000,29.000,93957.156,0.003
1741750538.074,31895.000,25162.000,45.000,93957.156,0.003
1741750538.074,31904.000,25152.000,66.000,93957.156,0.003
1741750538.074,31822.000,25144.000,28.000,93957.156,0.003
1741750538.074,31914.000,25150.000,32.000,93957.156,0.003
1741750538.074,31907.000,25148.000,32.000,93957.156,0.003
1741750538.163,31898.000,25189.000,40.000,93957.250,-0.001
1741750538.163,31900.000,25152.000,34.000,93957.250,-0.001
1741750538.163,31983.000,25149.000,29.000,93957.250,-0.001
1741750538.163,31903.000,25121.000,28.000,93957.250,-0.001
1741750538.163,31873.000,25149.000,49.000,93957.250,-0.001
1741750538.163,31947.000,25142.000,32.000,93957.250,-0.001
1741750538.254,31901.000,25150.000,55.000,93957.336,0.004
1741750538.254,31850.000,25145.000,32.000,93957.336,0.004
1741750538.254,31911.000,25128.000,34.000,93957.336,0.004
1741750538.254,31896.000,25149.000,99.000,93957.336,0.004
1741750538.254,31802.000,25173.000,30.000,93957.336,0.004
1741750538.254,31904.000,25173.000,54.000,93957.336,0.004
1741750538.344,31901.000,25150.000,31.000,93957.430,-0.000
1741750538.344,31896.000,25209.000,34.000,93957.430,-0.000
1741750538.344,31898.000,25147.000,18.000,93957.430,-0.000
1741750538.344,31910.000,25151.000,32.000,93957.430,-0.000
1741750538.344,31903.000,25123.000,31.000,93957.430,-0.000
1741750538.344,31888.000,25149.000,19.000,93957.430,-0.000
1741750538.448,31948.000,25125.000,35.000,93957.531,0.002
1741750538.448,31902.000,25140.000,40.000,93957.531,0.002
1741750538.448,31941.000,25152.000,78.000,93957.531,0.002
1741750538.448,31908.000,25097.000,37.000,93957.531,0.002
1741750538.448,31895.000,25157.000,92.000,93957.531,0.002
1741750538.448,31904.000,25148.000,28.000,93957.531,0.002
1741750538.539,31903.000,25132.000,29.000,93957.625,-0.001
1741750538.539,31897.000,25154.000,58.000,93957.625,-0.000
1741750538.539,31818.000,25197.000,29.000,93957.625,-0.000
1741750538.539,31914.000,25153.000,53.000,93957.625,-0.000
1741750538.539,31840.000,25149.000,35.000,93957.625,-0.000
1741750538.539,31896.000,25197.000,28.000,93957.625,-0.000
1741750538.629,31888.000,25142.000,25.000,93957.711,0.004
1741750538.629,31915.000,25143.000,30.000,93957.711,0.004
1741750538.629,31894.000,25158.000,27.000,93957.711,0.004
1741750538.629,31943.000,25148.000,29.000,93957.711,0.004
1741750538.629,31897.000,25128.000,32.000,93957.711,0.004
1741750538.629,31921.000,25143.000,59.000,93957.711,0.004
1741750538.719,31957.000,25151.000,48.000,93957.805,-0.000
1741750538.719,31898.000,25135.000,37.000,93957.805,-0.000
1741750538.719,31903.000,25161.000,77.000,93957.805,-0.000
1741750538.719,31842.000,25141.000,35.000,93957.805,-0.000
1741750538.719,31958.000,25169.000,112.000,93957.805,-0.000
1741750538.719,31843.000,25179.000,32.000,93957.805,-0.000
1741750538.824,31898.000,25189.000,34.000,93957.906,0.003
1741750538.824,31898.000,25149.000,67.000,93957.906,0.003
1741750538.824,31834.000,25181.000,34.000,93957.906,0.003
1741750538.824,31906.000,25148.000,33.000,93957.906,0.003
1741750538.824,31887.000,25155.000,30.000,93957.906,0.003
1741750538.824,31923.000,25195.000,33.000,93957.906,0.003
1741750538.914,31908.000,25151.000,20.000,93958.000,-0.001
1741750538.914,31966.000,25154.000,31.000,93958.000,-0.001
1741750538.914,31898.000,25110.000,45.000,93958.000,-0.001
1741750538.914,31909.000,25151.000,43.000,93958.000,-0.001
1741750538.914,31880.000,25113.000,44.000,93958.000,-0.001
1741750538.914,31889.000,25147.000,107.000,93958.000,-0.001
1741750539.003,31882.000,25162.000,35.000,93958.086,0.003
1741750539.003,31901.000,25117.000,27.000,93958.086,0.003
1741750539.003,31890.000,25148.000,100.000,93958.086,0.003
1741750539.003,31801.000,25162.000,30.000,93958.086,0.003
1741750539.003,31889.000,25145.000,65.000,93958.086,0.003
1741750539.003,31866.000,25153.000,50.000,93958.086,0.003
1741750539.093,31904.000,25178.000,23.000,93958.180,-0.001
1741750539.093,31891.000,25152.000,25.000,93958.180,-0.001
1741750539.093,31933.000,25148.000,30.000,93958.180,-0.001
1741750539.093,31900.000,25151.000,34.000,93958.180,-0.001
1741750539.093,31916.000,25186.000,35.000,93958.180,-0.001
1741750539.093,31950.000,25110.000,26.000,93958.180,-0.001
1741750539.198,31901.000,25155.000,38.000,93958.281,0.002
1741750539.198,31957.000,25130.000,33.000,93958.281,0.002
1741750539.198,31896.000,25115.000,32.000,93958.281,0.002
1741750539.198,31897.000,25149.000,91.000,93958.281,0.002
1741750539.198,31904.000,25140.000,29.000,93958.281,0.002
1741750539.198,31898.000,25135.000,59.000,93958.281,0.002
1741750539.289,31898.000,25152.000,30.000,93958.375,-0.001
1741750539.289,31901.000,25204.000,34.000,93958.375,-0.001
1741750539.289,31905.000,25148.000,70.000,93958.375,-0.001
1741750539.289,31832.000,25160.000,32.000,93958.375,-0.001
1741750539.289,31873.000,25172.000,38.000,93958.375,-0.001
1741750539.289,31905.000,25150.000,28.000,93958.375,-0.001
1741750539.379,31923.000,25177.000,34.000,93958.461,0.003
1741750539.379,31905.000,25121.000,30.000,93958.461,0.003
1741750539.379,31978.000,25174.000,31.000,93958.461,0.003
1741750539.379,31897.000,25099.000,34.000,93958.461,0.003
1741750539.379,31925.000,25144.000,44.000,93958.461,0.003
1741750539.379,31951.000,25138.000,31.000,93958.461,0.003
1741750539.469,31917.000,25145.000,35.000,93958.555,-0.000
1741750539.469,31834.000,25150.000,26.000,93958.555,-0.000
1741750539.469,31896.000,25131.000,34.000,93958.555,-0.000
1741750539.469,31897.000,25144.000,88.000,93958.555,-0.000
1741750539.469,31880.000,25165.000,36.000,93958.555,-0.000
1741750539.469,31905.000,25181.000,25.000,93958.555,-0.000
1741750539.573,31880.000,25130.000,48.000,93958.656,0.002
1741750539.573,31860.000,25188.000,26.000,93958.656,0.002
1741750539.573,31893.000,25137.000,21.000,93958.656,0.002
1741750539.573,31904.000,25154.000,46.000,93958.656,0.002
1741750539.573,31895.000,25172.000,27.000,93958.656,0.002
1741750539.573,31890.000,25151.000,28.000,93958.656,0.002
1741750539.663,31951.000,25142.000,30.000,93958.750,-0.001
1741750539.663,31889.000,25146.000,39.000,93958.750,-0.001
1741750539.663,31939.000,25150.000,56.000,93958.750,-0.001
1741750539.663,31925.000,25126.000,26.000,93958.750,-0.001
1741750539.663,31893.000,25143.000,75.000,93958.750,-0.001
1741750539.663,31860.000,25152.000,29.000,93958.750,-0.001
1741750539.754,31896.000,25130.000,45.000,93958.836,0.003
1741750539.754,31898.000,25144.000,49.000,93958.836,0.003
1741750539.754,31818.000,25181.000,28.000,93958.836,0.003
1741750539.754,31895.000,25180.000,57.000,93958.836,0.003
1741750539.754,31878.000,25148.000,23.000,93958.836,0.003
1741750539.754,31904.000,25194.000,44.000,93958.836,0.003
1741750539.843,31898.000,25145.000,24.000,93958.930,-0.001
1741750539.843,31939.000,25172.000,29.000,93958.930,-0.001
1741750539.843,31903.000,25140.000,32.000,93958.930,-0.001
1741750539.843,31897.000,25150.000,25.000,93958.930,-0.001
1741750539.843,31915.000,25118.000,37.000,93958.930,-0.001
1741750539.843,31927.000,25160.000,40.000,93958.930,-0.001
1741750539.948,31957.000,25152.000,30.000,93959.031,0.002
1741750539.948,31903.000,25129.000,46.000,93959.031,0.002
1741750539.948,31899.000,25144.000,92.000,93959.031,0.002
1741750539.948,31871.000,25142.000,37.000,93959.031,0.002
1741750539.948,31900.000,25144.000,80.000,93959.031,0.002
1741750539.948,31844.000,25152.000,54.000,93959.031,0.002
1741750540.038,31896.000,25189.000,34.000,93959.125,-0.001
1741750540.038,31894.000,25152.000,48.000,93959.125,-0.001
