timestamps,X,Y,Z
1741743584.775,0.332,0.147,-0.940
1741743584.775,0.331,0.148,-0.945
1741743584.834,0.329,0.149,-0.939
1741743584.834,0.330,0.148,-0.941
1741743584.834,0.328,0.144,-0.940
1741743584.879,0.328,0.150,-0.938
1741743584.879,0.329,0.150,-0.946
1741743584.879,0.331,0.147,-0.944
1741743584.941,0.333,0.145,-0.941
1741743584.941,0.329,0.152,-0.941
1741743584.941,0.334,0.148,-0.946
1741743585.000,0.332,0.144,-0.942
1741743585.000,0.333,0.146,-0.940
1741743585.000,0.328,0.146,-0.943
1741743585.061,0.336,0.146,-0.939
1741743585.061,0.329,0.146,-0.943
1741743585.061,0.330,0.146,-0.939
1741743585.107,0.331,0.149,-0.942
1741743585.107,0.334,0.146,-0.940
1741743585.107,0.332,0.151,-0.941
1741743585.164,0.337,0.145,-0.939
1741743585.164,0.331,0.146,-0.941
1741743585.164,0.334,0.150,-0.945
1741743585.226,0.332,0.144,-0.938
1741743585.226,0.332,0.143,-0.941
1741743585.226,0.332,0.149,-0.942
1741743585.285,0.331,0.146,-0.939
1741743585.329,0.330,0.149,-0.939
1741743585.329,0.333,0.144,-0.940
1741743585.329,0.331,0.146,-0.941
1741743585.390,0.334,0.148,-0.944
1741743585.390,0.332,0.150,-0.937
1741743585.390,0.331,0.148,-0.937
1741743585.451,0.331,0.149,-0.940
1741743585.451,0.333,0.150,-0.943
1741743585.451,0.333,0.148,-0.943
1741743585.524,0.333,0.150,-0.943
1741743585.524,0.328,0.151,-0.938
1741743585.524,0.329,0.141,-0.944
1741743585.571,0.329,0.147,-0.942
1741743585.571,0.336,0.148,-0.942
1741743585.571,0.328,0.146,-0.941
1741743585.614,0.333,0.149,-0.941
1741743585.614,0.329,0.148,-0.943
1741743585.614,0.330,0.150,-0.940
1741743585.690,0.331,0.148,-0.939
1741743585.690,0.329,0.148,-0.943
1741743585.690,0.334,0.146,-0.945
1741743585.734,0.332,0.147,-0.942
1741743585.734,0.334,0.149,-0.935
1741743585.734,0.332,0.151,-0.940
1741743585.798,0.332,0.145,-0.941
1741743585.798,0.331,0.148,-0.940
1741743585.798,0.335,0.142,-0.940
1741743585.842,0.334,0.146,-0.944
1741743585.842,0.331,0.146,-0.942
1741743585.842,0.336,0.150,-0.944
1741743585.913,0.329,0.147,-0.938
1741743585.913,0.336,0.145,-0.943
1741743585.913,0.327,0.150,-0.945
1741743585.960,0.332,0.148,-0.943
1741743585.960,0.328,0.148,-0.939
1741743585.960,0.332,0.149,-0.942
1741743586.020,0.329,0.147,-0.940
1741743586.020,0.330,0.146,-0.941
1741743586.020,0.329,0.150,-0.940
1741743586.069,0.330,0.148,-0.942
1741743586.069,0.331,0.153,-0.943
1741743586.069,0.330,0.145,-0.937
1741743586.125,0.331,0.148,-0.940
1741743586.125,0.331,0.151,-0.939
1741743586.125,0.330,0.151,-0.942
1741743586.184,0.333,0.149,-0.945
1741743586.184,0.334,0.149,-0.944
1741743586.184,0.332,0.148,-0.943
1741743586.245,0.332,0.145,-0.943
1741743586.245,0.331,0.150,-0.941
1741743586.245,0.330,0.148,-0.939
1741743586.290,0.327,0.148,-0.946
1741743586.290,0.331,0.147,-0.937
1741743586.290,0.331,0.146,-0.941
1741743586.355,0.329,0.146,-0.942
1741743586.355,0.329,0.147,-0.943
1741743586.355,0.332,0.148,-0.938
1741743586.410,0.330,0.149,-0.941
1741743586.410,0.335,0.144,-0.942
1741743586.410,0.334,0.151,-0.943
1741743586.470,0.331,0.145,-0.940
1741743586.470,0.333,0.144,-0.939
1741743586.470,0.335,0.148,-0.940
1741743586.529,0.333,0.148,-0.940
1741743586.529,0.334,0.147,-0.938
1741743586.529,0.328,0.144,-0.940
1741743586.575,0.330,0.145,-0.939
1741743586.575,0.333,0.145,-0.939
1741743586.575,0.334,0.148,-0.943
1741743586.657,0.331,0.147,-0.938
1741743586.657,0.334,0.146,-0.943
1741743586.657,0.329,0.146,-0.940
1741743586.695,0.332,0.147,-0.940
1741743586.695,0.329,0.150,-0.943
1741743586.695,0.331,0.146,-0.940
1741743586.754,0.333,0.147,-0.942
1741743586.754,0.331,0.146,-0.942
1741743586.754,0.328,0.148,-0.940
1741743586.800,0.333,0.151,-0.942
1741743586.800,0.335,0.148,-0.941
1741743586.800,0.333,0.146,-0.941
1741743586.860,0.336,0.147,-0.944
1741743586.860,0.333,0.147,-0.941
1741743586.860,0.334,0.147,-0.942
1741743586.921,0.332,0.151,-0.941
1741743586.921,0.333,0.146,-0.939
1741743586.921,0.329,0.145,-0.941
1741743586.967,0.336,0.147,-0.944
1741743586.967,0.331,0.145,-0.941
1741743586.967,0.330,0.148,-0.938
1741743587.025,0.332,0.150,-0.939
1741743587.025,0.332,0.146,-0.941
1741743587.025,0.334,0.146,-0.942
1741743587.085,0.333,0.150,-0.941
1741743587.085,0.332,0.152,-0.943
1741743587.085,0.330,0.149,-0.941
1741743587.145,0.332,0.146,-0.941
1741743587.145,0.333,0.148,-0.940
1741743587.145,0.333,0.146,-0.942
1741743587.204,0.332,0.149,-0.940
1741743587.204,0.333,0.145,-0.942
1741743587.204,0.335,0.150,-0.944
1741743587.249,0.330,0.144,-0.943
1741743587.249,0.328,0.150,-0.939
1741743587.249,0.334,0.147,-0.939
1741743587.309,0.334,0.148,-0.941
1741743587.309,0.331,0.145,-0.939
1741743587.309,0.329,0.150,-0.943
1741743587.370,0.333,0.146,-0.945
1741743587.370,0.336,0.148,-0.941
1741743587.370,0.333,0.145,-0.940
1741743587.429,0.331,0.147,-0.940
1741743587.429,0.331,0.149,-0.941
1741743587.429,0.330,0.146,-0.942
1741743587.477,0.331,0.147,-0.940
1741743587.477,0.332,0.147,-0.941
1741743587.477,0.332,0.150,-0.935
1741743587.535,0.330,0.147,-0.940
1741743587.535,0.332,0.147,-0.941
1741743587.535,0.332,0.148,-0.941
1741743587.595,0.334,0.149,-0.941
1741743587.595,0.332,0.149,-0.939
1741743587.595,0.332,0.145,-0.938
1741743587.656,0.331,0.149,-0.942
1741743587.656,0.330,0.141,-0.942
1741743587.656,0.333,0.148,-0.941
1741743587.715,0.329,0.151,-0.939
1741743587.715,0.333,0.147,-0.941
1741743587.715,0.331,0.151,-0.941
1741743587.763,0.333,0.147,-0.937
1741743587.763,0.331,0.151,-0.939
1741743587.763,0.332,0.145,-0.942
1741743587.820,0.334,0.149,-0.947
1741743587.820,0.330,0.145,-0.943
1741743587.820,0.331,0.143,-0.939
1741743587.880,0.328,0.149,-0.942
1741743587.880,0.336,0.145,-0.942
1741743587.880,0.337,0.146,-0.940
1741743587.940,0.331,0.150,-0.938
1741743587.940,0.330,0.150,-0.942
1741743587.940,0.334,0.145,-0.940
1741743588.000,0.332,0.145,-0.938
1741743588.000,0.326,0.149,-0.940
1741743588.000,0.335,0.150,-0.941
1741743588.047,0.331,0.147,-0.939
1741743588.047,0.331,0.147,-0.940
1741743588.047,0.328,0.144,-0.942
1741743588.106,0.334,0.148,-0.943
1741743588.106,0.333,0.145,-0.944
1741743588.106,0.333,0.146,-0.944
1741743588.165,0.332,0.146,-0.942
1741743588.165,0.332,0.147,-0.940
1741743588.165,0.335,0.149,-0.944
1741743588.210,0.330,0.146,-0.942
1741743588.210,0.332,0.148,-0.941
1741743588.210,0.328,0.149,-0.939
1741743588.284,0.331,0.147,-0.942
1741743588.284,0.333,0.145,-0.940
1741743588.284,0.332,0.148,-0.942
1741743588.345,0.336,0.149,-0.940
1741743588.345,0.329,0.149,-0.943
1741743588.345,0.332,0.147,-0.940
1741743588.390,0.328,0.148,-0.942
1741743588.390,0.334,0.148,-0.943
1741743588.390,0.331,0.147,-0.941
1741743588.435,0.334,0.145,-0.941
1741743588.435,0.330,0.145,-0.940
1741743588.435,0.333,0.146,-0.941
1741743588.495,0.331,0.145,-0.943
1741743588.495,0.330,0.151,-0.942
1741743588.495,0.334,0.146,-0.942
1741743588.558,0.331,0.142,-0.939
1741743588.558,0.332,0.149,-0.938
1741743588.558,0.329,0.143,-0.940
1741743588.615,0.330,0.146,-0.939
1741743588.615,0.332,0.148,-0.938
1741743588.615,0.337,0.150,-0.942
1741743588.674,0.330,0.150,-0.942
1741743588.674,0.332,0.148,-0.942
1741743588.674,0.335,0.149,-0.940
1741743588.720,0.331,0.146,-0.939
1741743588.720,0.333,0.145,-0.940
1741743588.720,0.331,0.145,-0.940
1741743588.780,0.331,0.147,-0.938
1741743588.780,0.334,0.146,-0.941
1741743588.780,0.333,0.149,-0.940
1741743588.843,0.330,0.145,-0.944
1741743588.843,0.334,0.153,-0.943
1741743588.843,0.329,0.149,-0.940
1741743588.889,0.329,0.146,-0.940
1741743588.889,0.333,0.146,-0.941
1741743588.889,0.331,0.147,-0.940
1741743588.945,0.328,0.147,-0.939
1741743588.945,0.332,0.150,-0.943
1741743588.945,0.333,0.147,-0.936
1741743589.005,0.330,0.146,-0.938
1741743589.005,0.330,0.147,-0.944
1741743589.005,0.332,0.144,-0.946
1741743589.065,0.329,0.149,-0.942
1741743589.065,0.331,0.145,-0.940
1741743589.065,0.333,0.150,-0.938
1741743589.114,0.335,0.148,-0.938
1741743589.114,0.328,0.147,-0.940
1741743589.114,0.330,0.147,-0.941
1741743589.170,0.333,0.147,-0.942
1741743589.170,0.334,0.145,-0.945
1741743589.170,0.332,0.148,-0.941
1741743589.230,0.333,0.143,-0.941
1741743589.230,0.336,0.147,-0.941
1741743589.230,0.333,0.147,-0.939
1741743589.290,0.329,0.148,-0.940
1741743589.290,0.332,0.149,-0.942
1741743589.290,0.332,0.144,-0.940
1741743589.349,0.332,0.148,-0.940
1741743589.349,0.332,0.151,-0.941
1741743589.349,0.336,0.146,-0.939
1741743589.399,0.329,0.150,-0.938
1741743589.399,0.328,0.144,-0.945
1741743589.399,0.331,0.145,-0.945
1741743589.455,0.336,0.147,-0.938
1741743589.455,0.332,0.149,-0.941
1741743589.455,0.336,0.148,-0.945
1741743589.515,0.335,0.149,-0.942
1741743589.515,0.332,0.147,-0.938
1741743589.515,0.334,0.149,-0.938
1741743589.575,0.333,0.148,-0.940
1741743589.575,0.330,0.149,-0.944
1741743589.575,0.331,0.145,-0.940
1741743589.635,0.332,0.148,-0.943
1741743589.635,0.332,0.149,-0.942
1741743589.635,0.332,0.145,-0.941
1741743589.684,0.332,0.146,-0.943
1741743589.684,0.335,0.146,-0.942
1741743589.684,0.333,0.148,-0.941
1741743589.743,0.332,0.150,-0.939
1741743589.743,0.333,0.145,-0.938
1741743589.743,0.326,0.143,-0.939
1741743589.800,0.330,0.147,-0.940
1741743589.800,0.331,0.147,-0.941
1741743589.800,0.329,0.148,-0.939
1741743589.860,0.330,0.145,-0.940
1741743589.860,0.333,0.146,-0.940
1741743589.860,0.334,0.147,-0.937
1741743589.905,0.331,0.150,-0.940
1741743589.905,0.330,0.149,-0.944
1741743589.905,0.328,0.145,-0.941
1741743589.968,0.334,0.149,-0.942
1741743589.968,0.333,0.143,-0.937
1741743589.968,0.328,0.148,-0.941
1741743590.024,0.332,0.145,-0.940
1741743590.024,0.331,0.148,-0.940
1741743590.024,0.334,0.146,-0.937
1741743590.085,0.332,0.148,-0.943
1741743590.085,0.333,0.147,-0.941
1741743590.085,0.333,0.147,-0.941
1741743590.130,0.334,0.146,-0.939
1741743590.130,0.332,0.142,-0.944
1741743590.130,0.328,0.151,-0.939
1741743590.194,0.331,0.151,-0.939
1741743590.194,0.331,0.148,-0.939
1741743590.194,0.332,0.145,-0.942
1741743590.250,0.332,0.150,-0.942
1741743590.250,0.335,0.147,-0.946
1741743590.250,0.335,0.144,-0.940
1741743590.310,0.331,0.150,-0.939
1741743590.354,0.331,0.147,-0.941
1741743590.354,0.332,0.147,-0.941
1741743590.354,0.334,0.149,-0.940
1741743590.415,0.330,0.150,-0.941
1741743590.415,0.332,0.149,-0.936
1741743590.415,0.331,0.148,-0.945
1741743590.478,0.333,0.148,-0.939
1741743590.478,0.328,0.151,-0.939
1741743590.478,0.330,0.146,-0.940
1741743590.535,0.338,0.151,-0.940
1741743590.535,0.331,0.148,-0.938
1741743590.535,0.332,0.147,-0.941
1741743590.594,0.329,0.148,-0.939
1741743590.594,0.332,0.146,-0.937
1741743590.594,0.332,0.147,-0.943
1741743590.640,0.329,0.148,-0.941
1741743590.640,0.331,0.148,-0.946
1741743590.640,0.331,0.150,-0.940
1741743590.700,0.331,0.148,-0.941
1741743590.700,0.335,0.143,-0.943
1741743590.700,0.330,0.144,-0.941
1741743590.763,0.334,0.143,-0.937
1741743590.763,0.332,0.149,-0.940
1741743590.763,0.333,0.145,-0.942
1741743590.807,0.335,0.147,-0.938
1741743590.807,0.330,0.148,-0.940
1741743590.807,0.335,0.146,-0.941
1741743590.865,0.333,0.147,-0.941
1741743590.865,0.333,0.150,-0.941
1741743590.865,0.331,0.143,-0.942
1741743590.925,0.331,0.148,-0.941
1741743590.925,0.328,0.145,-0.942
1741743590.925,0.329,0.150,-0.938
1741743590.985,0.332,0.151,-0.942
1741743590.985,0.328,0.149,-0.945
1741743590.985,0.332,0.143,-0.938
1741743591.046,0.331,0.146,-0.941
1741743591.046,0.332,0.149,-0.942
1741743591.046,0.333,0.146,-0.939
1741743591.092,0.332,0.141,-0.945
1741743591.092,0.331,0.147,-0.939
1741743591.092,0.333,0.147,-0.936
1741743591.149,0.333,0.146,-0.939
1741743591.149,0.334,0.148,-0.942
1741743591.149,0.331,0.149,-0.941
1741743591.210,0.331,0.144,-0.940
1741743591.210,0.337,0.147,-0.939
1741743591.210,0.334,0.148,-0.941
1741743591.269,0.330,0.148,-0.941
1741743591.269,0.331,0.149,-0.940
1741743591.269,0.333,0.148,-0.940
1741743591.318,0.334,0.146,-0.941
1741743591.318,0.335,0.147,-0.942
1741743591.318,0.333,0.147,-0.938
1741743591.375,0.332,0.146,-0.941
1741743591.375,0.329,0.147,-0.941
1741743591.375,0.334,0.148,-0.938
1741743591.434,0.334,0.149,-0.941
1741743591.434,0.332,0.147,-0.943
1741743591.434,0.332,0.150,-0.938
1741743591.495,0.333,0.146,-0.940
1741743591.495,0.331,0.145,-0.946
1741743591.495,0.336,0.147,-0.942
1741743591.554,0.333,0.145,-0.944
1741743591.554,0.333,0.146,-0.941
1741743591.554,0.333,0.145,-0.940
1741743591.614,0.334,0.143,-0.940
1741743591.614,0.329,0.146,-0.940
1741743591.614,0.336,0.149,-0.941
1741743591.660,0.336,0.149,-0.941
1741743591.660,0.329,0.145,-0.940
1741743591.660,0.333,0.148,-0.945
1741743591.720,0.337,0.147,-0.939
1741743591.720,0.331,0.145,-0.936
1741743591.720,0.328,0.150,-0.939
1741743591.779,0.333,0.144,-0.940
1741743591.779,0.332,0.149,-0.939
1741743591.779,0.329,0.149,-0.941
1741743591.825,0.335,0.148,-0.942
1741743591.825,0.331,0.148,-0.940
1741743591.825,0.331,0.152,-0.940
1741743591.889,0.335,0.146,-0.942
1741743591.889,0.328,0.147,-0.938
1741743591.889,0.331,0.146,-0.938
1741743591.945,0.333,0.146,-0.943
1741743591.945,0.334,0.144,-0.943
1741743591.945,0.334,0.150,-0.941
1741743592.005,0.334,0.152,-0.941
1741743592.005,0.331,0.147,-0.941
1741743592.005,0.334,0.148,-0.940
1741743592.049,0.331,0.150,-0.944
1741743592.049,0.334,0.147,-0.945
1741743592.049,0.329,0.145,-0.942
1741743592.109,0.333,0.146,-0.940
1741743592.109,0.331,0.148,-0.940
1741743592.109,0.332,0.147,-0.940
1741743592.170,0.332,0.144,-0.941
1741743592.170,0.330,0.149,-0.940
1741743592.170,0.333,0.148,-0.941
1741743592.230,0.330,0.148,-0.940
1741743592.230,0.329,0.149,-0.938
1741743592.230,0.331,0.148,-0.941
1741743592.289,0.333,0.149,-0.942
1741743592.289,0.329,0.148,-0.940
1741743592.289,0.334,0.153,-0.938
1741743592.335,0.332,0.147,-0.939
1741743592.335,0.330,0.147,-0.946
1741743592.335,0.334,0.145,-0.939
1741743592.395,0.332,0.146,-0.940
1741743592.395,0.328,0.148,-0.938
1741743592.395,0.333,0.144,-0.942
1741743592.455,0.329,0.148,-0.941
1741743592.455,0.336,0.148,-0.942
1741743592.455,0.331,0.145,-0.944
1741743592.514,0.333,0.148,-0.941
1741743592.514,0.330,0.143,-0.939
1741743592.514,0.332,0.146,-0.938
1741743592.560,0.331,0.145,-0.941
1741743592.560,0.336,0.147,-0.943
1741743592.560,0.334,0.144,-0.943
1741743592.619,0.330,0.149,-0.941
1741743592.619,0.327,0.148,-0.941
1741743592.619,0.334,0.146,-0.940
1741743592.697,0.331,0.148,-0.942
1741743592.697,0.331,0.148,-0.942
1741743592.697,0.332,0.149,-0.939
1741743592.729,0.332,0.148,-0.940
1741743592.729,0.333,0.148,-0.940
1741743592.729,0.332,0.148,-0.940
1741743592.784,0.333,0.145,-0.938
1741743592.784,0.331,0.146,-0.943
1741743592.784,0.330,0.147,-0.944
1741743592.844,0.333,0.146,-0.938
1741743592.844,0.332,0.146,-0.938
1741743592.844,0.332,0.147,-0.943
1741743592.904,0.332,0.147,-0.941
1741743592.904,0.333,0.146,-0.941
1741743592.904,0.333,0.151,-0.941
1741743592.968,0.327,0.145,-0.940
1741743592.968,0.329,0.151,-0.937
1741743592.968,0.332,0.148,-0.942
1741743593.014,0.331,0.146,-0.935
1741743593.014,0.333,0.146,-0.944
1741743593.014,0.334,0.145,-0.944
1741743593.071,0.329,0.148,-0.942
1741743593.071,0.330,0.148,-0.940
1741743593.071,0.332,0.149,-0.945
1741743593.130,0.334,0.147,-0.940
1741743593.130,0.333,0.149,-0.939
1741743593.130,0.330,0.148,-0.942
1741743593.192,0.328,0.147,-0.941
1741743593.192,0.334,0.148,-0.944
1741743593.192,0.331,0.147,-0.943
1741743593.239,0.327,0.148,-0.942
1741743593.239,0.333,0.149,-0.942
1741743593.239,0.331,0.150,-0.942
1741743593.296,0.328,0.145,-0.941
1741743593.296,0.332,0.146,-0.941
1741743593.296,0.335,0.149,-0.943
1741743593.355,0.330,0.149,-0.941
1741743593.355,0.331,0.150,-0.938
1741743593.355,0.330,0.151,-0.941
1741743593.415,0.336,0.149,-0.946
1741743593.415,0.333,0.146,-0.940
1741743593.415,0.334,0.144,-0.943
1741743593.460,0.332,0.146,-0.945
1741743593.460,0.329,0.146,-0.942
1741743593.460,0.332,0.148,-0.941
1741743593.524,0.333,0.149,-0.938
1741743593.524,0.333,0.148,-0.938
1741743593.524,0.333,0.147,-0.940
1741743593.580,0.332,0.146,-0.945
1741743593.580,0.327,0.145,-0.942
1741743593.580,0.331,0.145,-0.942
1741743593.640,0.328,0.149,-0.938
1741743593.640,0.335,0.145,-0.942
1741743593.640,0.332,0.148,-0.941
1741743593.700,0.329,0.145,-0.943
1741743593.700,0.332,0.147,-0.942
1741743593.700,0.331,0.147,-0.943
1741743593.744,0.330,0.148,-0.942
1741743593.744,0.333,0.146,-0.942
1741743593.744,0.330,0.147,-0.940
1741743593.809,0.334,0.147,-0.943
1741743593.809,0.330,0.148,-0.940
1741743593.809,0.331,0.150,-0.942
1741743593.872,0.333,0.148,-0.941
1741743593.872,0.332,0.144,-0.939
1741743593.872,0.330,0.145,-0.941
1741743593.924,0.332,0.149,-0.941
1741743593.924,0.334,0.146,-0.942
1741743593.924,0.333,0.148,-0.937
1741743593.970,0.333,0.147,-0.942
1741743593.970,0.333,0.146,-0.938
1741743593.970,0.331,0.148,-0.942
1741743594.031,0.328,0.151,-0.941
1741743594.031,0.330,0.152,-0.939
1741743594.031,0.336,0.148,-0.940
1741743594.092,0.333,0.147,-0.939
1741743594.092,0.335,0.145,-0.940
1741743594.092,0.332,0.152,-0.935
1741743594.151,0.332,0.151,-0.943
1741743594.151,0.331,0.148,-0.945
1741743594.151,0.330,0.155,-0.943
1741743594.195,0.330,0.148,-0.941
1741743594.195,0.332,0.147,-0.941
1741743594.195,0.331,0.148,-0.943
1741743594.255,0.332,0.147,-0.943
1741743594.255,0.334,0.148,-0.938
1741743594.255,0.330,0.145,-0.945
1741743594.315,0.331,0.143,-0.938
1741743594.315,0.334,0.148,-0.942
1741743594.315,0.332,0.143,-0.940
1741743594.375,0.329,0.149,-0.941
1741743594.375,0.332,0.144,-0.937
1741743594.375,0.331,0.145,-0.942
1741743594.419,0.333,0.151,-0.942
1741743594.419,0.335,0.145,-0.942
1741743594.419,0.329,0.148,-0.939
1741743594.480,0.331,0.149,-0.940
1741743594.480,0.329,0.149,-0.940
1741743594.480,0.332,0.146,-0.941
1741743594.544,0.331,0.144,-0.942
1741743594.544,0.330,0.149,-0.942
1741743594.544,0.330,0.147,-0.939
1741743594.600,0.333,0.145,-0.939
1741743594.600,0.331,0.149,-0.940
1741743594.600,0.332,0.145,-0.941
1741743594.658,0.333,0.149,-0.938
1741743594.658,0.331,0.148,-0.944
1741743594.658,0.336,0.150,-0.945
1741743594.705,0.337,0.148,-0.940
1741743594.705,0.327,0.148,-0.936
1741743594.705,0.330,0.149,-0.943
1741743594.765,0.332,0.146,-0.941
1741743594.765,0.336,0.149,-0.940
1741743594.765,0.330,0.146,-0.943
1741743594.825,0.332,0.149,-0.941
1741743594.825,0.332,0.148,-0.942
1741743594.825,0.327,0.144,-0.942
1741743594.884,0.331,0.148,-0.943
1741743594.884,0.333,0.140,-0.937
1741743594.884,0.332,0.147,-0.941
1741743594.933,0.330,0.149,-0.938
1741743594.933,0.330,0.146,-0.942
1741743594.933,0.332,0.150,-0.938
1741743594.991,0.333,0.146,-0.940
1741743594.991,0.333,0.149,-0.941
1741743594.991,0.332,0.145,-0.942
1741743595.050,0.331,0.145,-0.941
1741743595.050,0.334,0.147,-0.941
1741743595.050,0.331,0.145,-0.946
1741743595.110,0.329,0.148,-0.941
1741743595.110,0.330,0.147,-0.945
1741743595.110,0.331,0.142,-0.941
1741743595.170,0.330,0.147,-0.943
1741743595.170,0.333,0.147,-0.940
1741743595.170,0.331,0.148,-0.943
1741743595.218,0.334,0.147,-0.940
1741743595.218,0.334,0.143,-0.940
1741743595.218,0.335,0.147,-0.940
1741743595.275,0.331,0.148,-0.940
1741743595.275,0.332,0.144,-0.940
1741743595.275,0.334,0.149,-0.940
1741743595.335,0.330,0.144,-0.941
1741743595.380,0.332,0.148,-0.941
1741743595.380,0.333,0.146,-0.942
1741743595.380,0.330,0.142,-0.944
1741743595.444,0.329,0.148,-0.941
1741743595.444,0.332,0.147,-0.945
1741743595.444,0.330,0.150,-0.941
1741743595.500,0.333,0.146,-0.941
1741743595.500,0.326,0.143,-0.938
1741743595.500,0.333,0.145,-0.942
1741743595.560,0.335,0.141,-0.936
1741743595.560,0.331,0.148,-0.942
1741743595.560,0.326,0.151,-0.944
1741743595.619,0.331,0.147,-0.938
1741743595.619,0.330,0.147,-0.940
1741743595.619,0.331,0.147,-0.941
1741743595.665,0.330,0.148,-0.943
1741743595.665,0.330,0.149,-0.938
1741743595.665,0.334,0.144,-0.939
1741743595.729,0.331,0.146,-0.940
1741743595.729,0.330,0.147,-0.941
1741743595.729,0.332,0.146,-0.943
1741743595.785,0.332,0.149,-0.938
1741743595.785,0.332,0.147,-0.941
1741743595.785,0.333,0.147,-0.940
1741743595.844,0.330,0.146,-0.940
1741743595.844,0.332,0.149,-0.940
1741743595.844,0.329,0.146,-0.943
1741743595.890,0.329,0.147,-0.944
1741743595.890,0.333,0.146,-0.940
1741743595.890,0.330,0.146,-0.943
1741743595.950,0.331,0.148,-0.939
1741743595.950,0.332,0.146,-0.941
1741743595.950,0.330,0.148,-0.941
1741743596.014,0.333,0.150,-0.943
1741743596.014,0.331,0.143,-0.941
1741743596.014,0.332,0.147,-0.939
1741743596.058,0.332,0.149,-0.944
1741743596.058,0.331,0.146,-0.941
1741743596.058,0.334,0.149,-0.942
1741743596.115,0.334,0.148,-0.945
1741743596.115,0.329,0.149,-0.937
1741743596.115,0.328,0.148,-0.943
1741743596.175,0.333,0.149,-0.939
1741743596.175,0.331,0.149,-0.939
1741743596.175,0.335,0.148,-0.940
1741743596.236,0.332,0.150,-0.944
1741743596.236,0.330,0.145,-0.943
1741743596.236,0.334,0.144,-0.938
1741743596.295,0.332,0.146,-0.941
1741743596.295,0.332,0.147,-0.937
1741743596.295,0.333,0.146,-0.942
1741743596.342,0.334,0.150,-0.941
1741743596.342,0.327,0.148,-0.942
1741743596.342,0.331,0.146,-0.943
1741743596.399,0.334,0.149,-0.942
1741743596.399,0.330,0.146,-0.943
1741743596.399,0.331,0.148,-0.941
1741743596.460,0.331,0.147,-0.938
1741743596.460,0.330,0.147,-0.938
1741743596.460,0.333,0.149,-0.944
1741743596.519,0.334,0.144,-0.940
1741743596.519,0.332,0.148,-0.943
1741743596.519,0.330,0.146,-0.943
1741743596.569,0.331,0.143,-0.942
1741743596.569,0.334,0.145,-0.943
1741743596.569,0.333,0.148,-0.941
1741743596.625,0.337,0.146,-0.939
1741743596.625,0.333,0.149,-0.939
1741743596.625,0.331,0.147,-0.942
1741743596.685,0.328,0.148,-0.940
1741743596.685,0.331,0.149,-0.945
1741743596.685,0.329,0.149,-0.943
1741743596.745,0.336,0.151,-0.943
1741743596.745,0.332,0.148,-0.940
1741743596.745,0.332,0.148,-0.936
1741743596.804,0.330,0.148,-0.943
1741743596.804,0.335,0.148,-0.941
1741743596.804,0.331,0.145,-0.940
1741743596.855,0.331,0.144,-0.938
1741743596.855,0.332,0.154,-0.943
1741743596.855,0.336,0.148,-0.943
1741743596.921,0.333,0.146,-0.938
1741743596.921,0.335,0.147,-0.940
1741743596.921,0.334,0.145,-0.938
1741743596.970,0.331,0.146,-0.943
1741743596.970,0.331,0.149,-0.942
1741743596.970,0.331,0.147,-0.943
1741743597.031,0.334,0.147,-0.941
1741743597.031,0.329,0.148,-0.940
1741743597.031,0.333,0.147,-0.940
1741743597.075,0.331,0.147,-0.939
1741743597.075,0.332,0.145,-0.942
1741743597.075,0.331,0.148,-0.940
1741743597.150,0.334,0.148,-0.941
1741743597.150,0.336,0.150,-0.941
1741743597.150,0.333,0.144,-0.937
1741743597.195,0.330,0.146,-0.938
1741743597.195,0.331,0.144,-0.940
1741743597.195,0.332,0.148,-0.940
1741743597.255,0.333,0.146,-0.941
1741743597.255,0.330,0.144,-0.939
1741743597.255,0.331,0.147,-0.940
1741743597.300,0.333,0.145,-0.937
1741743597.300,0.335,0.148,-0.936
1741743597.300,0.333,0.149,-0.939
1741743597.360,0.332,0.151,-0.940
1741743597.360,0.335,0.149,-0.944
1741743597.360,0.328,0.146,-0.944
1741743597.420,0.334,0.145,-0.939
1741743597.420,0.331,0.146,-0.945
1741743597.420,0.328,0.151,-0.940
1741743597.480,0.335,0.147,-0.939
1741743597.480,0.335,0.147,-0.942
1741743597.480,0.330,0.148,-0.942
1741743597.539,0.333,0.146,-0.942
1741743597.539,0.332,0.144,-0.942
1741743597.539,0.329,0.147,-0.943
1741743597.585,0.335,0.145,-0.945
1741743597.585,0.333,0.147,-0.941
1741743597.585,0.331,0.146,-0.944
1741743597.649,0.333,0.150,-0.941
1741743597.649,0.328,0.147,-0.937
1741743597.649,0.332,0.149,-0.940
1741743597.705,0.332,0.146,-0.945
1741743597.705,0.331,0.144,-0.940
1741743597.705,0.336,0.153,-0.944
1741743597.764,0.331,0.147,-0.946
1741743597.764,0.331,0.150,-0.939
1741743597.764,0.331,0.147,-0.941
1741743597.809,0.333,0.144,-0.944
1741743597.809,0.334,0.148,-0.943
1741743597.809,0.332,0.150,-0.942
1741743597.870,0.333,0.148,-0.942
1741743597.870,0.328,0.148,-0.941
1741743597.870,0.330,0.151,-0.938
1741743597.934,0.333,0.148,-0.942
1741743597.934,0.332,0.149,-0.938
1741743597.934,0.334,0.148,-0.941
1741743597.979,0.332,0.149,-0.942
1741743597.979,0.330,0.149,-0.938
1741743597.979,0.330,0.147,-0.945
1741743598.035,0.328,0.144,-0.937
